pig_id,day_age,weight_kg,daily_feed_intake_kg,avg_temperature
LTW-017,85,33.5,1.248,24.4
LTW-017,86,33.95,1.345,20.9
LTW-017,87,34.34,1.365,19.8
LTW-017,88,35.38,1.306,19.3
LTW-017,89,36.12,1.444,25.0
LTW-017,90,36.65,1.415,25.7
LTW-017,91,36.9,1.434,22.0
LTW-017,92,37.45,1.418,23.3
LTW-017,93,38.51,1.44,21.5
LTW-017,94,39.15,1.526,20.7
LTW-017,95,39.94,1.528,21.9
LTW-017,96,40.45,1.559,22.8
LTW-017,97,41.76,1.605,25.3
LTW-017,98,41.6,1.579,24.0
LTW-017,99,42.79,1.586,22.9
LTW-017,100,43.27,1.694,23.5
LTW-017,101,43.88,1.738,22.6
LTW-017,102,44.91,1.647,25.2
LTW-017,103,45.31,1.725,24.3
LTW-017,104,45.59,1.721,26.2
LTW-017,105,46.01,1.791,24.8
LTW-017,106,48.19,1.909,25.7
LTW-017,107,47.87,1.902,26.7
LTW-017,108,48.46,1.791,23.5
LTW-017,109,48.89,1.845,24.4
LTW-017,110,49.99,1.844,24.7
LTW-017,111,50.49,1.879,24.1
LTW-017,112,50.94,1.842,22.5
LTW-017,113,52.16,2.048,25.9
LTW-017,114,52.47,2.035,27.7
LTW-017,115,53.28,2.049,26.5
LTW-017,116,54.38,2.045,27.2
LTW-017,117,55.1,2.091,28.1
LTW-017,118,55.48,2.145,28.2
LTW-017,119,56.55,2.112,28.0
LTW-017,120,57.24,2.122,30.7
LTW-017,121,57.64,2.17,29.2
LTW-017,122,57.81,2.145,23.6
LTW-017,123,58.82,2.289,30.0
LTW-017,124,59.51,2.18,28.2
LTW-017,125,60.29,2.397,27.1
LTW-017,126,60.72,2.315,26.7
LTW-017,127,61.88,2.316,27.5
LTW-017,128,62.14,2.422,32.5
LTW-017,129,63.26,2.299,29.1
LTW-017,130,63.99,2.522,28.8
LTW-017,131,63.63,2.39,29.8
LTW-017,132,65.04,2.423,31.2
LTW-017,133,65.23,2.435,26.7
LTW-017,134,66.29,2.456,31.2
LTW-017,135,67.05,2.547,28.7
LTW-017,136,67.41,2.507,28.4
LTW-017,137,68.2,2.614,32.5
LTW-017,138,68.98,2.534,30.2
LTW-017,139,69.47,2.592,29.9
LTW-017,140,70.04,2.512,32.0
LTW-017,141,70.18,2.604,30.4
LTW-017,142,71.26,2.646,31.6
LTW-017,143,71.74,2.657,31.0
LTW-017,144,72.0,2.719,30.6
LTW-017,145,73.06,2.731,32.5
LTW-017,146,73.67,2.8,31.1
LTW-017,147,74.02,2.845,28.6
LTW-017,148,74.98,2.857,31.2
LTW-017,149,75.05,2.815,30.5
LTW-017,150,75.83,2.776,28.8
LTW-017,151,77.38,2.888,31.6
LTW-017,152,77.63,2.878,32.1
LTW-017,153,77.73,2.977,30.9
LTW-017,154,78.64,2.861,30.4
LTW-017,155,79.22,2.918,32.7
LTW-017,156,80.16,2.954,28.9
LTW-017,157,79.9,3.002,33.0
LTW-017,158,80.65,3.056,30.8
LTW-017,159,81.18,3.003,30.5
LTW-017,160,82.61,3.145,33.1
LTW-017,161,82.19,3.016,31.9
LTW-017,162,83.18,3.191,32.4
LTW-017,163,83.69,3.062,31.8
LTW-017,164,83.94,3.116,30.7
LTW-017,165,84.79,3.224,33.2
LTW-017,166,84.86,3.155,30.4
LTW-017,167,86.11,3.195,30.1
LTW-017,168,86.53,3.23,32.4
LTW-017,169,87.09,3.191,35.4
LTW-017,170,87.22,3.264,34.2
LTW-017,171,88.18,3.27,32.7
LTW-017,172,88.34,3.377,31.8
LTW-017,173,89.01,3.286,32.7
LTW-017,174,89.81,3.356,33.2
LTW-017,175,89.99,3.3,32.0
LTW-017,176,90.05,3.377,31.8
LTW-017,177,91.26,3.361,30.7
LTW-017,178,91.65,3.46,32.6
LTW-017,179,92.19,3.45,31.6
LTW-017,180,93.2,3.478,33.0
LTW-017,181,92.76,3.469,32.8
LTW-017,182,92.63,3.457,31.5
LTW-017,183,94.05,3.474,32.9
LTW-017,184,94.45,3.534,32.8
LTW-017,185,95.06,3.527,32.3
LTW-017,186,94.8,3.483,32.2
LTW-017,187,95.62,3.535,31.7
LTW-017,188,96.3,3.458,32.1
LTW-017,189,96.71,3.557,30.5
LTW-017,190,96.97,3.619,30.5
LTW-017,191,97.44,3.567,30.1
LTW-017,192,98.27,3.596,28.9
LTW-017,193,98.15,3.51,31.3
LTW-017,194,98.95,3.639,33.9
LTW-017,195,99.46,3.649,29.1
LTW-017,196,100.04,3.64,30.9
LTW-017,197,100.49,3.715,28.5
LTW-017,198,100.1,3.605,30.9
LTW-017,199,100.86,3.766,27.8
LTW-017,200,101.64,3.819,31.7
LTW-017,201,102.02,3.741,27.2
LTW-017,202,101.65,3.729,30.0
LTW-017,203,102.55,3.707,30.4
LTW-017,204,103.25,3.796,31.9
LTW-017,205,103.56,3.849,28.7
LTW-017,206,104.01,3.837,30.7
LTW-017,207,103.93,3.737,30.1
LTW-017,208,104.38,3.807,29.9
LTW-017,209,105.27,3.784,29.4
LTW-017,210,105.28,3.87,28.5
LTW-017,211,105.6,3.798,25.7
LTW-017,212,106.01,3.808,25.4
LTW-017,213,106.21,3.838,28.6
LTW-017,214,106.43,3.899,27.6
LTW-017,215,106.46,3.869,29.5
LTW-017,216,107.9,3.964,27.2
LTW-017,217,107.03,3.86,28.1
LTW-017,218,108.25,3.921,27.0
LTW-017,219,107.95,4.056,28.2
LTW-017,220,108.6,3.87,27.0
LTW-017,221,108.72,3.908,26.4
LTW-017,222,109.52,3.936,28.0
LTW-017,223,110.07,3.988,23.7
LTW-017,224,110.05,3.979,27.0
LTW-017,225,110.25,3.98,28.2
LTW-017,226,110.36,3.937,26.6
LTW-017,227,111.04,4.016,27.8
LTW-017,228,111.59,4.025,26.1
LTW-017,229,111.67,3.988,24.7
LTW-017,230,111.72,3.996,24.9
LTW-017,231,111.96,4.022,23.3
LTW-017,232,112.19,3.957,25.3
LTW-017,233,112.78,4.051,26.2
LTW-017,234,112.86,4.088,25.6
LTW-017,235,113.33,4.055,24.7
LTW-017,236,113.32,4.114,25.1
LTW-017,237,114.28,4.136,25.1
LTW-017,238,114.16,4.151,25.3
LTW-017,239,114.26,4.114,26.2
LTW-017,240,114.37,4.106,23.0
LTW-017,241,114.94,4.165,25.2
LTW-017,242,114.73,4.1,23.5
LTW-017,243,115.73,4.277,23.9
LTW-017,244,115.43,4.163,25.0
LTW-017,245,116.26,4.137,24.1
LTW-017,246,115.97,4.205,21.7
LTW-017,247,116.77,4.172,22.1
LTW-017,248,116.27,4.192,24.9
LTW-017,249,116.83,4.16,26.1
LTW-017,250,117.47,4.22,22.0
LTW-017,251,117.56,4.17,21.8
LTW-017,252,117.42,4.261,21.9
LTW-017,253,117.9,4.195,23.1
LTW-017,254,118.34,4.178,23.5
LTW-017,255,118.6,4.214,22.3
LTW-017,256,118.08,4.195,20.9
LTW-017,257,118.97,4.246,22.9
LTW-017,258,118.75,4.158,20.4
LTW-017,259,119.8,4.277,19.6
LTW-017,260,119.02,4.214,22.4
LTW-017,261,120.04,4.193,20.4
LTW-017,262,119.82,4.312,21.2
LTW-017,263,120.09,4.206,17.7
LTW-017,264,120.72,4.382,18.0
LTW-017,265,120.74,4.262,21.2
LTW-017,266,120.78,4.318,20.1
LTW-017,267,120.64,4.377,19.3
LTW-017,268,121.31,4.294,19.6
LTW-017,269,121.34,4.333,18.5
LTW-017,270,121.54,4.321,17.6
LTW-017,271,121.81,4.299,17.5
LTW-017,272,121.39,4.327,19.2
LTW-017,273,121.96,4.272,18.3
LTW-017,274,122.15,4.239,17.9
LTW-017,275,121.84,4.396,19.2
LTW-017,276,122.61,4.343,16.1
LTW-017,277,122.57,4.306,17.2
LTW-017,278,122.6,4.413,18.1
LTW-017,279,123.03,4.34,14.7
LTW-017,280,122.76,4.338,14.7
LTW-017,281,123.34,4.384,15.5
LTW-017,282,123.15,4.353,15.9
LTW-017,283,123.39,4.279,18.6
LTW-017,284,123.23,4.354,14.5
LTW-017,285,123.7,4.333,18.3
LTW-017,286,123.9,4.367,14.5
LTW-017,287,123.95,4.463,14.5
LTW-017,288,124.77,4.249,16.7
LTW-017,289,124.56,4.357,15.7
LTW-017,290,124.44,4.334,12.7
LTW-017,291,125.05,4.33,16.1
LTW-017,292,125.19,4.356,13.1
LTW-017,293,125.19,4.38,13.4
LTW-017,294,125.74,4.425,15.0
LTW-017,295,125.47,4.4,13.8
LTW-017,296,125.78,4.386,13.7
LTW-017,297,126.15,4.369,10.6
LTW-017,298,126.08,4.359,13.6
LTW-017,299,125.57,4.396,13.7
LTW-017,300,126.02,4.422,13.9
LTW-018,1,1.82,0.1,8.1
LTW-018,2,1.6,0.1,9.5
LTW-018,3,1.7,0.114,6.8
LTW-018,4,1.81,0.147,7.6
LTW-018,5,1.84,0.1,9.9
LTW-018,6,2.48,0.1,7.0
LTW-018,7,1.92,0.12,6.5
LTW-018,8,2.67,0.184,10.8
LTW-018,9,2.35,0.1,9.8
LTW-018,10,2.63,0.123,8.6
LTW-018,11,3.19,0.1,8.2
LTW-018,12,2.91,0.129,9.4
LTW-018,13,2.79,0.1,6.6
LTW-018,14,2.8,0.1,7.5
LTW-018,15,3.14,0.1,9.0
LTW-018,16,3.05,0.1,9.1
LTW-018,17,3.54,0.126,8.1
LTW-018,18,3.18,0.1,9.0
LTW-018,19,4.12,0.137,9.1
LTW-018,20,4.15,0.127,11.0
LTW-018,21,4.26,0.158,11.7
LTW-018,22,4.38,0.21,10.7
LTW-018,23,4.91,0.2,10.8
LTW-018,24,5.25,0.258,11.6
LTW-018,25,4.6,0.231,8.6
LTW-018,26,5.21,0.301,11.1
LTW-018,27,5.61,0.1,9.8
LTW-018,28,5.52,0.185,9.9
LTW-018,29,5.92,0.262,8.5
LTW-018,30,6.18,0.216,12.8
LTW-018,31,6.25,0.236,11.2
LTW-018,32,6.66,0.368,12.0
LTW-018,33,6.66,0.313,11.7
LTW-018,34,7.17,0.243,12.1
LTW-018,35,7.48,0.279,12.0
LTW-018,36,7.51,0.362,13.6
LTW-018,37,8.42,0.374,11.3
LTW-018,38,8.72,0.382,11.5
LTW-018,39,8.2,0.43,10.7
LTW-018,40,8.78,0.337,13.1
LTW-018,41,8.77,0.287,12.5
LTW-018,42,9.57,0.376,14.0
LTW-018,43,9.79,0.472,11.4
LTW-018,44,9.4,0.29,11.3
LTW-018,45,10.39,0.478,15.6
LTW-018,46,10.26,0.399,11.6
LTW-018,47,11.06,0.41,12.1
LTW-018,48,11.56,0.42,14.9
LTW-018,49,11.43,0.338,14.1
LTW-018,50,12.1,0.45,13.1
LTW-018,51,11.98,0.563,16.6
LTW-018,52,13.23,0.526,13.8
LTW-018,53,13.33,0.402,12.8
LTW-018,54,13.86,0.531,15.9
LTW-018,55,13.58,0.542,15.9
LTW-018,56,14.55,0.572,15.3
LTW-018,57,14.53,0.497,16.2
LTW-018,58,14.94,0.618,15.9
LTW-018,59,15.47,0.533,14.8
LTW-018,60,16.03,0.602,12.9
LTW-018,61,16.33,0.698,16.3
LTW-018,62,17.49,0.76,15.1
LTW-018,63,17.21,0.657,16.7
LTW-018,64,18.74,0.734,17.2
LTW-018,65,18.67,0.759,18.6
LTW-018,66,18.91,0.691,15.9
LTW-018,67,19.38,0.664,19.9
LTW-018,68,20.05,0.799,16.1
LTW-018,69,20.21,0.715,18.1
LTW-018,70,21.09,0.897,20.9
LTW-018,71,21.06,0.799,17.8
LTW-018,72,21.81,0.887,19.5
LTW-018,73,21.98,0.885,21.2
LTW-018,74,23.08,0.915,17.7
LTW-018,75,23.25,0.847,18.3
LTW-018,76,23.66,0.86,18.7
LTW-018,77,24.55,0.926,19.3
LTW-018,78,25.16,1.086,22.1
LTW-018,79,25.01,1.012,17.7
LTW-018,80,25.99,1.015,20.6
LTW-018,81,25.99,1.037,21.3
LTW-018,82,27.51,1.13,22.4
LTW-018,83,27.64,1.073,21.4
LTW-018,84,27.81,1.021,22.9
LTW-018,85,28.58,1.217,21.1
LTW-018,86,29.2,1.117,20.2
LTW-018,87,29.96,1.178,20.7
LTW-018,88,30.52,1.133,21.7
LTW-018,89,30.55,1.234,21.3
LTW-018,90,31.79,1.234,24.2
LTW-018,91,32.18,1.247,24.2
LTW-018,92,32.36,1.332,23.6
LTW-018,93,32.95,1.246,21.5
LTW-018,94,34.09,1.304,24.4
LTW-018,95,34.45,1.294,23.5
LTW-018,96,35.56,1.337,19.3
LTW-018,97,35.84,1.287,24.2
LTW-018,98,36.2,1.461,23.6
LTW-018,99,36.6,1.384,22.6
LTW-018,100,37.48,1.475,22.1
LTW-018,101,37.55,1.493,24.5
LTW-018,102,38.75,1.542,25.2
LTW-018,103,39.08,1.484,23.2
LTW-018,104,39.86,1.547,24.0
LTW-018,105,40.27,1.578,27.2
LTW-018,106,41.17,1.558,25.9
LTW-018,107,41.7,1.642,26.9
LTW-018,108,41.93,1.596,25.8
LTW-018,109,43.11,1.609,24.6
LTW-018,110,43.53,1.602,25.3
LTW-018,111,44.35,1.706,25.4
LTW-018,112,45.03,1.74,24.9
LTW-018,113,45.37,1.841,24.9
LTW-018,114,46.38,1.763,29.2
LTW-018,115,46.65,1.681,25.9
LTW-018,116,47.4,1.852,27.1
LTW-018,117,47.96,1.755,30.2
LTW-018,118,48.08,1.779,26.3
LTW-018,119,49.27,1.805,27.9
LTW-018,120,49.33,0.949,36.4
LTW-018,121,49.29,0.818,39.1
LTW-018,122,49.27,0.704,38.9
LTW-018,123,49.39,0.802,36.1
LTW-018,124,49.56,0.664,35.2
LTW-018,125,49.61,0.994,38.0
LTW-018,126,49.64,0.816,37.5
LTW-018,127,49.64,0.942,39.8
LTW-018,128,49.83,0.804,36.0
LTW-018,129,49.84,0.988,36.7
LTW-018,130,49.74,0.71,37.5
LTW-018,131,49.69,0.886,38.9
LTW-018,132,49.79,0.971,39.2
LTW-018,133,49.79,0.716,36.2
LTW-018,134,49.76,0.701,37.1
LTW-018,135,49.72,0.826,35.6
LTW-018,136,49.71,0.752,38.7
LTW-018,137,49.83,0.906,37.8
LTW-018,138,49.69,0.911,38.3
LTW-018,139,49.71,0.909,35.2
LTW-018,140,49.6,0.853,38.9
LTW-018,141,62.63,2.409,30.5
LTW-018,142,63.59,2.403,29.8
LTW-018,143,63.71,2.397,31.7
LTW-018,144,64.52,2.358,33.8
LTW-018,145,65.47,2.516,32.2
LTW-018,146,65.76,2.454,29.9
LTW-018,147,66.71,2.473,28.7
LTW-018,148,67.14,2.464,30.4
LTW-018,149,67.44,2.508,30.5
LTW-018,150,68.18,2.499,29.1
LTW-018,151,69.34,2.59,32.4
LTW-018,152,70.04,2.522,33.5
LTW-018,153,70.14,2.679,32.2
LTW-018,154,70.69,2.592,33.9
LTW-018,155,71.41,2.712,32.5
LTW-018,156,71.37,2.61,30.4
LTW-018,157,72.19,2.762,30.7
LTW-018,158,72.36,2.666,27.8
LTW-018,159,73.71,2.732,32.5
LTW-018,160,73.63,2.744,30.0
LTW-018,161,74.98,2.885,31.7
LTW-018,162,74.77,2.816,33.3
LTW-018,163,76.27,2.777,32.3
LTW-018,164,76.25,2.913,31.4
LTW-018,165,77.36,2.938,32.5
LTW-018,166,77.52,2.909,31.0
LTW-018,167,77.73,2.981,31.8
LTW-018,168,78.95,2.896,33.3
LTW-018,169,78.97,3.07,30.9
LTW-018,170,79.44,3.035,29.6
LTW-018,171,79.95,3.032,31.9
LTW-018,172,80.65,3.016,30.8
LTW-018,173,80.83,3.014,29.6
LTW-018,174,81.82,3.019,30.8
LTW-018,175,81.74,2.974,33.4
LTW-018,176,82.07,3.038,30.2
LTW-018,177,83.29,3.124,30.9
LTW-018,178,84.09,3.092,30.3
LTW-018,179,83.73,2.935,32.5
LTW-018,180,84.19,3.091,33.4
LTW-018,181,85.06,3.115,30.9
LTW-018,182,85.6,3.238,34.2
LTW-018,183,86.55,3.238,32.8
LTW-018,184,86.91,3.212,29.8
LTW-018,185,87.2,3.177,33.4
LTW-018,186,87.19,3.206,30.6
LTW-018,187,88.11,3.26,30.2
LTW-018,188,88.31,3.169,32.3
LTW-018,189,88.96,3.274,30.1
LTW-018,190,89.67,3.271,30.1
LTW-018,191,89.68,3.257,29.1
LTW-018,192,90.78,3.226,30.6
LTW-018,193,90.76,3.31,31.7
LTW-018,194,91.42,3.371,30.3
LTW-018,195,91.73,3.434,32.3
LTW-018,196,92.92,3.395,29.9
LTW-018,197,92.62,3.399,30.0
LTW-018,198,93.22,3.396,34.5
LTW-018,199,93.71,3.375,29.5
LTW-018,200,94.37,3.475,30.6
LTW-018,201,93.73,3.413,32.2
LTW-018,202,95.07,3.478,32.2
LTW-018,203,95.3,3.583,29.9
LTW-018,204,95.89,3.52,30.6
LTW-018,205,96.38,3.653,30.0
LTW-018,206,96.06,3.586,29.9
LTW-018,207,97.49,3.611,29.6
LTW-018,208,97.94,3.627,30.1
LTW-018,209,97.91,3.574,31.2
LTW-018,210,98.28,3.622,29.9
LTW-018,211,98.91,3.558,28.7
LTW-018,212,99.05,3.536,29.6
LTW-018,213,99.7,3.714,28.3
LTW-018,214,99.72,3.634,27.7
LTW-018,215,100.0,3.582,27.7
LTW-018,216,100.13,3.607,28.2
LTW-018,217,101.07,3.709,27.0
LTW-018,218,101.09,3.57,28.1
LTW-018,219,101.85,3.625,27.9
LTW-018,220,102.07,3.672,26.4
LTW-018,221,102.4,3.613,27.7
LTW-018,222,102.68,3.728,29.2
LTW-018,223,103.29,3.74,26.8
LTW-018,224,103.88,3.817,24.9
LTW-018,225,104.08,3.758,27.9
LTW-018,226,104.43,3.814,25.9
LTW-018,227,104.58,3.752,28.4
LTW-018,228,104.59,3.747,28.7
LTW-018,229,104.89,3.754,25.4
LTW-018,230,105.55,3.815,24.4
LTW-018,231,105.73,3.791,23.4
LTW-018,232,106.64,3.841,28.7
LTW-018,233,106.76,3.901,26.1
LTW-018,234,107.25,3.959,26.9
LTW-018,235,107.45,3.88,20.7
LTW-018,236,108.27,3.895,25.6
LTW-018,237,108.15,3.827,26.2
LTW-018,238,108.43,3.974,25.2
LTW-018,239,108.52,3.867,22.8
LTW-018,240,109.02,4.061,24.6
LTW-018,241,109.04,3.884,23.8
LTW-018,242,109.3,3.903,23.0
LTW-018,243,109.79,3.911,24.0
LTW-018,244,109.69,3.902,24.2
LTW-018,245,110.53,4.078,23.4
LTW-018,246,110.79,3.977,25.6
LTW-018,247,110.79,4.02,26.4
LTW-018,248,110.85,3.997,21.6
LTW-018,249,111.3,4.039,24.2
LTW-018,250,112.2,4.002,23.7
LTW-018,251,112.23,3.962,21.1
LTW-018,252,112.4,4.034,23.8
LTW-018,253,113.03,4.076,21.2
LTW-018,254,112.76,4.03,19.7
LTW-018,255,112.87,4.043,22.1
LTW-018,256,113.1,4.069,20.1
LTW-018,257,113.88,4.073,22.7
LTW-018,258,113.57,4.078,20.8
LTW-018,259,113.82,3.996,19.2
LTW-018,260,114.91,4.105,24.0
LTW-018,261,114.07,4.088,21.6
LTW-018,262,114.96,4.173,21.2
LTW-018,263,114.34,4.0,21.0
LTW-018,264,115.38,4.132,19.4
LTW-018,265,115.52,4.131,20.0
LTW-018,266,115.82,4.26,18.4
LTW-018,267,116.58,4.199,20.9
LTW-018,268,115.82,4.205,18.8
LTW-018,269,115.88,4.224,15.0
LTW-018,270,116.74,4.139,17.8
LTW-018,271,116.21,4.066,16.0
LTW-018,272,117.2,4.145,17.1
LTW-018,273,117.72,4.208,18.8
LTW-018,274,117.4,4.115,20.5
LTW-018,275,118.02,4.233,16.9
LTW-018,276,118.37,4.096,18.0
LTW-018,277,118.02,4.191,15.8
LTW-018,278,118.55,4.222,17.4
LTW-018,279,118.63,4.228,19.1
LTW-018,280,118.66,4.225,14.3
LTW-018,281,118.96,4.147,13.3
LTW-018,282,119.17,4.281,14.4
LTW-018,283,119.85,4.258,19.6
LTW-018,284,119.57,4.271,17.2
LTW-018,285,119.75,4.204,14.4
LTW-018,286,120.21,4.102,16.5
LTW-018,287,120.19,4.269,15.5
LTW-018,288,120.3,4.201,14.2
LTW-018,289,120.08,4.291,15.2
LTW-018,290,120.33,4.244,15.3
LTW-018,291,121.17,4.3,17.6
LTW-018,292,121.08,4.234,11.7
LTW-018,293,121.24,4.333,12.3
LTW-018,294,121.28,4.251,15.4
LTW-018,295,121.87,4.296,12.8
LTW-018,296,122.22,4.226,12.1
LTW-018,297,122.06,4.312,14.1
LTW-018,298,122.66,4.279,10.9
LTW-018,299,122.57,4.287,10.0
LTW-018,300,122.5,4.264,10.2
LTW-019,1,1.24,0.1,7.2
LTW-019,2,1.01,0.145,4.7
LTW-019,3,1.55,0.1,8.2
LTW-019,4,1.21,0.154,8.1
LTW-019,5,1.35,0.1,9.4
LTW-019,6,1.63,0.1,10.6
LTW-019,7,1.55,0.154,8.1
LTW-019,8,2.0,0.101,7.0
LTW-019,9,1.74,0.1,8.7
LTW-019,10,2.37,0.132,8.6
LTW-019,11,1.94,0.1,7.6
LTW-019,12,2.3,0.1,6.2
LTW-019,13,2.66,0.1,7.5
LTW-019,14,2.52,0.127,6.6
LTW-019,15,2.93,0.1,10.5
LTW-019,16,2.2,0.1,9.1
LTW-019,17,2.79,0.1,8.8
LTW-019,18,2.87,0.111,8.3
LTW-019,19,2.91,0.1,9.2
LTW-019,20,3.09,0.118,11.5
LTW-019,21,3.64,0.15,6.7
LTW-019,22,3.31,0.268,8.4
LTW-019,23,3.44,0.149,10.3
LTW-019,24,3.97,0.1,11.4
LTW-019,25,4.29,0.207,11.4
LTW-019,26,3.94,0.151,12.2
LTW-019,27,5.17,0.217,10.0
LTW-019,28,5.07,0.262,11.2
LTW-019,29,5.2,0.169,12.4
LTW-019,30,5.35,0.184,11.1
LTW-019,31,5.95,0.223,12.4
LTW-019,32,5.84,0.216,11.9
LTW-019,33,6.27,0.294,10.6
LTW-019,34,6.91,0.236,13.6
LTW-019,35,6.45,0.263,11.2
LTW-019,36,6.99,0.297,12.5
LTW-019,37,7.21,0.34,12.0
LTW-019,38,7.64,0.313,10.6
LTW-019,39,7.86,0.346,12.3
LTW-019,40,7.76,0.222,14.6
LTW-019,41,8.2,0.368,10.4
LTW-019,42,8.99,0.324,13.1
LTW-019,43,8.96,0.426,13.3
LTW-019,44,9.57,0.351,14.0
LTW-019,45,9.64,0.441,14.2
LTW-019,46,9.94,0.302,13.5
LTW-019,47,10.35,0.412,16.1
LTW-019,48,10.42,0.442,14.6
LTW-019,49,10.46,0.379,16.2
LTW-019,50,11.97,0.471,14.2
LTW-019,51,11.84,0.383,9.4
LTW-019,52,12.47,0.486,14.5
LTW-019,53,12.83,0.462,13.5
LTW-019,54,13.58,0.596,12.7
LTW-019,55,13.24,0.568,17.8
LTW-019,56,14.07,0.52,16.4
LTW-019,57,14.4,0.604,16.0
LTW-019,58,14.68,0.646,13.5
LTW-019,59,15.17,0.685,13.5
LTW-019,60,15.29,0.596,16.0
LTW-019,61,15.95,0.548,16.6
LTW-019,62,17.0,0.643,17.4
LTW-019,63,17.07,0.629,16.2
LTW-019,64,17.43,0.666,15.8
LTW-019,65,17.92,0.651,17.4
LTW-019,66,18.49,0.656,16.8
LTW-019,67,18.84,0.724,18.2
LTW-019,68,19.61,0.815,17.7
LTW-019,69,19.5,0.706,16.6
LTW-019,70,20.48,0.793,20.1
LTW-019,71,20.72,0.773,18.3
LTW-019,72,21.88,0.832,17.6
LTW-019,73,22.08,0.81,18.7
LTW-019,74,22.82,0.85,18.4
LTW-019,75,23.4,0.836,19.1
LTW-019,76,24.02,0.926,20.8
LTW-019,77,24.73,0.863,19.0
LTW-019,78,24.72,0.986,18.7
LTW-019,79,26.02,1.016,21.2
LTW-019,80,25.23,0.925,16.8
LTW-019,81,27.13,1.01,19.3
LTW-019,82,27.49,1.058,21.2
LTW-019,83,27.55,1.134,20.7
LTW-019,84,28.65,1.11,19.4
LTW-019,85,29.02,1.033,21.6
LTW-019,86,29.43,1.113,20.7
LTW-019,87,30.56,1.156,22.7
LTW-019,88,30.86,1.219,21.6
LTW-019,89,31.1,1.178,20.8
LTW-019,90,31.97,1.257,24.3
LTW-019,91,33.21,1.269,22.2
LTW-019,92,32.92,1.254,23.1
LTW-019,93,33.39,1.218,21.9
LTW-019,94,34.85,1.354,24.4
LTW-019,95,35.04,1.323,23.1
LTW-019,96,35.61,1.325,24.5
LTW-019,97,36.7,1.423,23.5
LTW-019,98,36.91,1.39,22.9
LTW-019,99,37.49,1.435,22.5
LTW-019,100,38.3,1.551,25.4
LTW-019,101,38.73,1.543,27.2
LTW-019,102,39.46,1.478,26.2
LTW-019,103,40.59,1.551,22.6
LTW-019,104,40.85,1.57,22.6
LTW-019,105,41.7,1.616,24.1
LTW-019,106,42.23,1.621,24.6
LTW-019,107,42.79,1.694,25.4
LTW-019,108,43.18,1.613,27.9
LTW-019,109,44.07,1.71,25.8
LTW-019,110,43.91,1.611,24.3
LTW-019,111,45.39,1.73,26.4
LTW-019,112,45.9,1.801,27.0
LTW-019,113,46.84,1.761,22.5
LTW-019,114,46.97,1.826,24.4
LTW-019,115,48.1,1.926,27.2
LTW-019,116,48.28,1.872,24.4
LTW-019,117,49.18,1.783,27.5
LTW-019,118,49.89,1.856,25.4
LTW-019,119,50.75,2.008,27.5
LTW-019,120,50.73,1.844,25.9
LTW-019,121,51.46,1.936,27.2
LTW-019,122,51.88,2.041,28.3
LTW-019,123,53.07,1.96,26.4
LTW-019,124,53.8,2.137,28.9
LTW-019,125,54.02,2.038,30.1
LTW-019,126,55.21,2.156,30.7
LTW-019,127,55.87,2.096,29.8
LTW-019,128,55.47,2.096,29.8
LTW-019,129,56.64,2.163,30.7
LTW-019,130,57.91,2.178,29.2
LTW-019,131,57.95,2.203,30.0
LTW-019,132,58.22,2.244,27.5
LTW-019,133,59.86,2.285,30.8
LTW-019,134,60.51,2.24,30.0
LTW-019,135,60.5,2.304,32.3
LTW-019,136,60.9,2.272,31.2
LTW-019,137,62.31,2.403,31.1
LTW-019,138,62.33,2.295,30.0
LTW-019,139,62.8,2.359,29.6
LTW-019,140,63.36,2.446,29.7
LTW-019,141,64.28,2.46,31.6
LTW-019,142,65.27,2.551,27.4
LTW-019,143,66.05,2.452,28.4
LTW-019,144,66.62,2.494,29.4
LTW-019,145,67.1,2.592,31.7
LTW-019,146,66.96,2.549,29.6
LTW-019,147,67.7,2.571,31.5
LTW-019,148,68.3,2.532,28.8
LTW-019,149,69.0,2.688,31.2
LTW-019,150,69.25,2.61,31.0
LTW-019,151,69.9,2.77,30.3
LTW-019,152,70.81,2.675,32.2
LTW-019,153,72.19,2.646,29.9
LTW-019,154,71.87,2.734,29.9
LTW-019,155,72.28,2.731,30.8
LTW-019,156,72.47,2.727,30.2
LTW-019,157,73.39,2.71,30.8
LTW-019,158,73.78,2.68,29.2
LTW-019,159,74.29,2.761,34.8
LTW-019,160,75.81,2.668,29.6
LTW-019,161,75.99,2.88,30.4
LTW-019,162,76.77,2.759,32.5
LTW-019,163,76.24,2.941,34.9
LTW-019,164,77.29,2.803,32.0
LTW-019,165,78.02,2.854,32.3
LTW-019,166,78.81,2.888,34.9
LTW-019,167,78.51,2.896,34.2
LTW-019,168,78.96,2.976,29.0
LTW-019,169,79.67,3.054,33.4
LTW-019,170,80.5,3.024,33.3
LTW-019,171,80.91,2.993,32.7
LTW-019,172,81.3,3.084,30.5
LTW-019,173,81.65,3.094,30.1
LTW-019,174,82.11,3.032,32.2
LTW-019,175,83.07,3.065,31.8
LTW-019,176,83.12,3.156,31.2
LTW-019,177,83.98,3.141,35.0
LTW-019,178,84.43,3.136,32.2
LTW-019,179,84.76,3.035,32.3
LTW-019,180,84.69,3.152,31.7
LTW-019,181,85.55,3.193,33.8
LTW-019,182,86.25,3.104,30.0
